#           k/h    P           
    0.14061E+03    0.15245E-03
    0.14132E+03    0.15030E-03
    0.14202E+03    0.14819E-03
    0.14274E+03    0.14610E-03
    0.14345E+03    0.14404E-03
    0.14417E+03    0.14201E-03
    0.14489E+03    0.14001E-03
    0.14562E+03    0.13804E-03
    0.14635E+03    0.13609E-03
    0.14708E+03    0.13417E-03
    0.14782E+03    0.13228E-03
    0.14856E+03    0.13041E-03
    0.14931E+03    0.12857E-03
    0.15005E+03    0.12675E-03
    0.15081E+03    0.12496E-03
    0.15156E+03    0.12319E-03
    0.15232E+03    0.12145E-03
    0.15309E+03    0.11974E-03
    0.15385E+03    0.11804E-03
    0.15462E+03    0.11637E-03
    0.15540E+03    0.11472E-03
    0.15618E+03    0.11310E-03
    0.15696E+03    0.11150E-03
    0.15775E+03    0.10992E-03
    0.15854E+03    0.10836E-03
    0.15933E+03    0.10682E-03
    0.16013E+03    0.10531E-03
    0.16093E+03    0.10382E-03
    0.16174E+03    0.10234E-03
    0.16255E+03    0.10089E-03
    0.16337E+03    0.99458E-04
    0.16419E+03    0.98045E-04
    0.16501E+03    0.96652E-04
    0.16584E+03    0.95278E-04
    0.16667E+03    0.93924E-04
    0.16750E+03    0.92587E-04
    0.16834E+03    0.91270E-04
    0.16919E+03    0.89971E-04
    0.17003E+03    0.88690E-04
    0.17089E+03    0.87427E-04
    0.17174E+03    0.86182E-04
    0.17260E+03    0.84953E-04
    0.17347E+03    0.83742E-04
    0.17434E+03    0.82548E-04
    0.17521E+03    0.81370E-04
    0.17609E+03    0.80209E-04
    0.17697E+03    0.79063E-04
    0.17786E+03    0.77934E-04
    0.17875E+03    0.76821E-04
    0.17965E+03    0.75723E-04
    0.18055E+03    0.74640E-04
    0.18145E+03    0.73572E-04
    0.18236E+03    0.72520E-04
    0.18328E+03    0.71481E-04
    0.18420E+03    0.70458E-04
    0.18512E+03    0.69449E-04
    0.18605E+03    0.68453E-04
    0.18698E+03    0.67472E-04
    0.18792E+03    0.66504E-04
    0.18886E+03    0.65550E-04
    0.18981E+03    0.64609E-04
    0.19076E+03    0.63681E-04
    0.19171E+03    0.62766E-04
    0.19267E+03    0.61864E-04
    0.19364E+03    0.60975E-04
    0.19461E+03    0.60098E-04
    0.19559E+03    0.59233E-04
    0.19657E+03    0.58381E-04
    0.19755E+03    0.57540E-04
    0.19854E+03    0.56711E-04
    0.19954E+03    0.55894E-04
    0.20054E+03    0.55088E-04
