#           k/h    P           
    0.13921E+03    0.29597E-01
    0.13991E+03    0.29266E-01
    0.14061E+03    0.28938E-01
    0.14132E+03    0.28615E-01
    0.14202E+03    0.28295E-01
    0.14274E+03    0.27979E-01
    0.14345E+03    0.27666E-01
    0.14417E+03    0.27357E-01
    0.14489E+03    0.27051E-01
    0.14562E+03    0.26748E-01
    0.14635E+03    0.26449E-01
    0.14708E+03    0.26154E-01
    0.14782E+03    0.25861E-01
    0.14856E+03    0.25572E-01
    0.14931E+03    0.25286E-01
    0.15005E+03    0.25003E-01
    0.15081E+03    0.24724E-01
    0.15156E+03    0.24447E-01
    0.15232E+03    0.24174E-01
    0.15309E+03    0.23904E-01
    0.15385E+03    0.23636E-01
    0.15462E+03    0.23372E-01
    0.15540E+03    0.23111E-01
    0.15618E+03    0.22852E-01
    0.15696E+03    0.22597E-01
    0.15775E+03    0.22344E-01
    0.15854E+03    0.22094E-01
    0.15933E+03    0.21847E-01
    0.16013E+03    0.21603E-01
    0.16093E+03    0.21361E-01
    0.16174E+03    0.21122E-01
    0.16255E+03    0.20886E-01
    0.16337E+03    0.20652E-01
    0.16419E+03    0.20421E-01
    0.16501E+03    0.20193E-01
    0.16584E+03    0.19967E-01
    0.16667E+03    0.19744E-01
    0.16750E+03    0.19523E-01
    0.16834E+03    0.19305E-01
    0.16919E+03    0.19089E-01
    0.17003E+03    0.18875E-01
    0.17089E+03    0.18664E-01
    0.17174E+03    0.18455E-01
    0.17260E+03    0.18249E-01
    0.17347E+03    0.18045E-01
    0.17434E+03    0.17843E-01
    0.17521E+03    0.17643E-01
    0.17609E+03    0.17446E-01
    0.17697E+03    0.17251E-01
    0.17786E+03    0.17058E-01
    0.17875E+03    0.16867E-01
    0.17965E+03    0.16678E-01
    0.18055E+03    0.16492E-01
    0.18145E+03    0.16307E-01
    0.18236E+03    0.16125E-01
    0.18328E+03    0.15945E-01
    0.18420E+03    0.15766E-01
    0.18512E+03    0.15590E-01
    0.18605E+03    0.15416E-01
    0.18698E+03    0.15243E-01
    0.18792E+03    0.15073E-01
    0.18886E+03    0.14904E-01
    0.18981E+03    0.14737E-01
    0.19076E+03    0.14572E-01
    0.19171E+03    0.14409E-01
    0.19267E+03    0.14248E-01
    0.19364E+03    0.14089E-01
    0.19461E+03    0.13931E-01
    0.19559E+03    0.13775E-01
    0.19657E+03    0.13621E-01
    0.19755E+03    0.13469E-01
    0.19854E+03    0.13318E-01
    0.19954E+03    0.13169E-01
    0.20054E+03    0.13022E-01
