#           k/h    P           
    0.21191E+01    0.19055E-02
    0.21297E+01    0.18822E-02
    0.21404E+01    0.18591E-02
    0.21511E+01    0.18364E-02
    0.21619E+01    0.18139E-02
    0.21728E+01    0.17917E-02
    0.21836E+01    0.17697E-02
    0.21946E+01    0.17481E-02
    0.22056E+01    0.17266E-02
    0.22166E+01    0.17055E-02
    0.22278E+01    0.16846E-02
    0.22389E+01    0.16639E-02
    0.22502E+01    0.16435E-02
    0.22614E+01    0.16233E-02
    0.22728E+01    0.16034E-02
    0.22842E+01    0.15837E-02
    0.22956E+01    0.15642E-02
    0.23071E+01    0.15450E-02
    0.23187E+01    0.15260E-02
    0.23303E+01    0.15073E-02
    0.23420E+01    0.14887E-02
    0.23537E+01    0.14704E-02
    0.23655E+01    0.14523E-02
    0.23774E+01    0.14344E-02
    0.23893E+01    0.14168E-02
    0.24013E+01    0.13993E-02
    0.24133E+01    0.13821E-02
    0.24254E+01    0.13651E-02
    0.24376E+01    0.13482E-02
    0.24498E+01    0.13316E-02
    0.24621E+01    0.13152E-02
    0.24744E+01    0.12989E-02
    0.24868E+01    0.12829E-02
    0.24993E+01    0.12671E-02
    0.25118E+01    0.12514E-02
    0.25244E+01    0.12360E-02
    0.25370E+01    0.12207E-02
    0.25498E+01    0.12056E-02
    0.25625E+01    0.11907E-02
    0.25754E+01    0.11760E-02
    0.25883E+01    0.11615E-02
    0.26013E+01    0.11471E-02
    0.26143E+01    0.11329E-02
    0.26274E+01    0.11189E-02
    0.26406E+01    0.11050E-02
    0.26538E+01    0.10914E-02
    0.26671E+01    0.10778E-02
    0.26805E+01    0.10645E-02
    0.26939E+01    0.10513E-02
    0.27074E+01    0.10383E-02
    0.27210E+01    0.10254E-02
    0.27346E+01    0.10127E-02
    0.27483E+01    0.10001E-02
    0.27621E+01    0.98770E-03
    0.27760E+01    0.97544E-03
    0.27899E+01    0.96332E-03
    0.28039E+01    0.95136E-03
    0.28179E+01    0.93955E-03
    0.28320E+01    0.92787E-03
    0.28462E+01    0.91634E-03
    0.28605E+01    0.90495E-03
    0.28748E+01    0.89370E-03
    0.28893E+01    0.88258E-03
    0.29037E+01    0.87160E-03
    0.29183E+01    0.86075E-03
    0.29329E+01    0.85004E-03
    0.29476E+01    0.83946E-03
    0.29624E+01    0.82900E-03
    0.29772E+01    0.81867E-03
    0.29922E+01    0.80847E-03
    0.30072E+01    0.79840E-03
    0.30222E+01    0.78844E-03
    0.30374E+01    0.77861E-03
    0.30526E+01    0.76890E-03
    0.30679E+01    0.75931E-03
    0.30833E+01    0.74983E-03
    0.30987E+01    0.74047E-03
    0.31143E+01    0.73123E-03
    0.31299E+01    0.72210E-03
    0.31456E+01    0.71308E-03
    0.31613E+01    0.70417E-03
    0.31772E+01    0.69537E-03
    0.31931E+01    0.68668E-03
    0.32091E+01    0.67809E-03
    0.32252E+01    0.66961E-03
    0.32414E+01    0.66124E-03
    0.32576E+01    0.65296E-03
    0.32739E+01    0.64479E-03
    0.32904E+01    0.63672E-03
    0.33069E+01    0.62875E-03
    0.33234E+01    0.62087E-03
    0.33401E+01    0.61310E-03
    0.33568E+01    0.60541E-03
    0.33737E+01    0.59783E-03
    0.33906E+01    0.59033E-03
    0.34076E+01    0.58293E-03
    0.34246E+01    0.57562E-03
    0.34418E+01    0.56840E-03
    0.34591E+01    0.56127E-03
    0.34764E+01    0.55422E-03
    0.34938E+01    0.54727E-03
    0.35113E+01    0.54039E-03
    0.35289E+01    0.53361E-03
    0.35466E+01    0.52690E-03
    0.35644E+01    0.52028E-03
    0.35823E+01    0.51374E-03
    0.36002E+01    0.50728E-03
    0.36183E+01    0.50091E-03
    0.36364E+01    0.49461E-03
    0.36546E+01    0.48838E-03
    0.36730E+01    0.48224E-03
    0.36914E+01    0.47617E-03
    0.37099E+01    0.47017E-03
    0.37285E+01    0.46425E-03
    0.37472E+01    0.45841E-03
    0.37659E+01    0.45263E-03
    0.37848E+01    0.44693E-03
    0.38038E+01    0.44130E-03
    0.38229E+01    0.43573E-03
    0.38420E+01    0.43024E-03
    0.38613E+01    0.42481E-03
    0.38806E+01    0.41946E-03
    0.39001E+01    0.41416E-03
    0.39196E+01    0.40894E-03
    0.39393E+01    0.40378E-03
    0.39590E+01    0.39868E-03
    0.39789E+01    0.39364E-03
    0.39988E+01    0.38867E-03
    0.40189E+01    0.38376E-03
    0.40390E+01    0.37891E-03
    0.40592E+01    0.37412E-03
    0.40796E+01    0.36939E-03
    0.41000E+01    0.36472E-03
    0.41206E+01    0.36011E-03
    0.41412E+01    0.35556E-03
    0.41620E+01    0.35106E-03
    0.41829E+01    0.34661E-03
    0.42038E+01    0.34223E-03
    0.42249E+01    0.33789E-03
    0.42461E+01    0.33361E-03
    0.42674E+01    0.32939E-03
    0.42888E+01    0.32522E-03
    0.43103E+01    0.32110E-03
    0.43319E+01    0.31703E-03
    0.43536E+01    0.31301E-03
    0.43754E+01    0.30904E-03
    0.43973E+01    0.30512E-03
    0.44194E+01    0.30125E-03
    0.44415E+01    0.29742E-03
    0.44638E+01    0.29365E-03
    0.44862E+01    0.28992E-03
    0.45086E+01    0.28624E-03
    0.45312E+01    0.28261E-03
    0.45540E+01    0.27902E-03
    0.45768E+01    0.27547E-03
    0.45997E+01    0.27197E-03
    0.46228E+01    0.26852E-03
    0.46460E+01    0.26510E-03
    0.46692E+01    0.26173E-03
    0.46926E+01    0.25840E-03
    0.47162E+01    0.25512E-03
    0.47398E+01    0.25187E-03
    0.47636E+01    0.24867E-03
    0.47874E+01    0.24550E-03
    0.48114E+01    0.24238E-03
    0.48356E+01    0.23929E-03
    0.48598E+01    0.23624E-03
    0.48842E+01    0.23324E-03
    0.49086E+01    0.23026E-03
    0.49332E+01    0.22733E-03
    0.49580E+01    0.22443E-03
    0.49828E+01    0.22157E-03
    0.50078E+01    0.21875E-03
    0.50329E+01    0.21596E-03
    0.50581E+01    0.21320E-03
    0.50835E+01    0.21048E-03
    0.51090E+01    0.20780E-03
    0.51346E+01    0.20514E-03
    0.51603E+01    0.20252E-03
    0.51862E+01    0.19994E-03
    0.52122E+01    0.19739E-03
    0.52383E+01    0.19486E-03
    0.52646E+01    0.19237E-03
    0.52909E+01    0.18992E-03
    0.53175E+01    0.18749E-03
    0.53441E+01    0.18509E-03
    0.53709E+01    0.18273E-03
    0.53978E+01    0.18039E-03
    0.54249E+01    0.17808E-03
    0.54521E+01    0.17580E-03
    0.54794E+01    0.17355E-03
    0.55069E+01    0.17133E-03
    0.55345E+01    0.16914E-03
    0.55622E+01    0.16698E-03
    0.55901E+01    0.16484E-03
    0.56181E+01    0.16273E-03
    0.56463E+01    0.16064E-03
    0.56746E+01    0.15858E-03
    0.57030E+01    0.15655E-03
    0.57316E+01    0.15454E-03
    0.57603E+01    0.15256E-03
    0.57892E+01    0.15061E-03
    0.58182E+01    0.14868E-03
    0.58474E+01    0.14677E-03
    0.58767E+01    0.14489E-03
    0.59062E+01    0.14303E-03
    0.59358E+01    0.14119E-03
    0.59655E+01    0.13938E-03
    0.59954E+01    0.13759E-03
    0.60255E+01    0.13582E-03
    0.60557E+01    0.13408E-03
    0.60860E+01    0.13236E-03
    0.61165E+01    0.13065E-03
    0.61472E+01    0.12898E-03
    0.61780E+01    0.12732E-03
    0.62090E+01    0.12568E-03
    0.62401E+01    0.12407E-03
    0.62714E+01    0.12247E-03
    0.63028E+01    0.12089E-03
    0.63344E+01    0.11934E-03
    0.63662E+01    0.11780E-03
    0.63981E+01    0.11629E-03
    0.64301E+01    0.11479E-03
    0.64624E+01    0.11331E-03
    0.64948E+01    0.11185E-03
    0.65273E+01    0.11041E-03
    0.65600E+01    0.10899E-03
    0.65929E+01    0.10759E-03
    0.66260E+01    0.10620E-03
    0.66592E+01    0.10483E-03
    0.66926E+01    0.10348E-03
    0.67261E+01    0.10215E-03
    0.67598E+01    0.10083E-03
    0.67937E+01    0.99530E-04
    0.68278E+01    0.98246E-04
    0.68620E+01    0.96978E-04
    0.68964E+01    0.95727E-04
    0.69310E+01    0.94491E-04
    0.69657E+01    0.93272E-04
    0.70006E+01    0.92067E-04
    0.70357E+01    0.90878E-04
    0.70710E+01    0.89705E-04
    0.71064E+01    0.88546E-04
    0.71420E+01    0.87402E-04
    0.71778E+01    0.86273E-04
    0.72138E+01    0.85158E-04
    0.72500E+01    0.84057E-04
    0.72863E+01    0.82970E-04
    0.73228E+01    0.81898E-04
    0.73595E+01    0.80839E-04
    0.73964E+01    0.79793E-04
    0.74335E+01    0.78761E-04
    0.74708E+01    0.77742E-04
    0.75082E+01    0.76736E-04
    0.75458E+01    0.75742E-04
    0.75837E+01    0.74762E-04
    0.76217E+01    0.73794E-04
    0.76599E+01    0.72838E-04
    0.76983E+01    0.71895E-04
    0.77369E+01    0.70963E-04
    0.77756E+01    0.70044E-04
    0.78146E+01    0.69136E-04
    0.78538E+01    0.68240E-04
    0.78932E+01    0.67355E-04
    0.79327E+01    0.66482E-04
    0.79725E+01    0.65620E-04
    0.80124E+01    0.64769E-04
    0.80526E+01    0.63929E-04
    0.80930E+01    0.63100E-04
    0.81335E+01    0.62281E-04
    0.81743E+01    0.61472E-04
    0.82153E+01    0.60675E-04
    0.82565E+01    0.59887E-04
    0.82979E+01    0.59109E-04
    0.83394E+01    0.58342E-04
    0.83812E+01    0.57584E-04
    0.84233E+01    0.56836E-04
    0.84655E+01    0.56098E-04
    0.85079E+01    0.55369E-04
    0.85506E+01    0.54649E-04
    0.85934E+01    0.53939E-04
    0.86365E+01    0.53237E-04
    0.86798E+01    0.52545E-04
    0.87233E+01    0.51862E-04
    0.87670E+01    0.51187E-04
    0.88110E+01    0.50521E-04
    0.88551E+01    0.49864E-04
    0.88995E+01    0.49215E-04
    0.89441E+01    0.48574E-04
    0.89890E+01    0.47942E-04
    0.90340E+01    0.47318E-04
    0.90793E+01    0.46702E-04
    0.91248E+01    0.46093E-04
    0.91705E+01    0.45493E-04
    0.92165E+01    0.44900E-04
    0.92627E+01    0.44315E-04
    0.93091E+01    0.43738E-04
    0.93558E+01    0.43168E-04
    0.94027E+01    0.42605E-04
    0.94498E+01    0.42050E-04
    0.94972E+01    0.41501E-04
    0.95448E+01    0.40960E-04
    0.95926E+01    0.40426E-04
    0.96407E+01    0.39898E-04
    0.96891E+01    0.39378E-04
    0.97376E+01    0.38864E-04
    0.97864E+01    0.38357E-04
    0.98355E+01    0.37856E-04
    0.98848E+01    0.37362E-04
    0.99343E+01    0.36874E-04
    0.99841E+01    0.36392E-04
    0.10034E+02    0.35917E-04
    0.10084E+02    0.35448E-04
    0.10135E+02    0.34985E-04
    0.10186E+02    0.34527E-04
    0.10237E+02    0.34076E-04
    0.10288E+02    0.33631E-04
    0.10340E+02    0.33191E-04
    0.10392E+02    0.32757E-04
    0.10444E+02    0.32329E-04
    0.10496E+02    0.31906E-04
    0.10549E+02    0.31488E-04
    0.10602E+02    0.31077E-04
    0.10655E+02    0.30670E-04
    0.10708E+02    0.30269E-04
    0.10762E+02    0.29872E-04
    0.10816E+02    0.29481E-04
    0.10870E+02    0.29095E-04
    0.10924E+02    0.28714E-04
    0.10979E+02    0.28338E-04
    0.11034E+02    0.27967E-04
    0.11089E+02    0.27601E-04
    0.11145E+02    0.27239E-04
    0.11201E+02    0.26882E-04
    0.11257E+02    0.26530E-04
    0.11314E+02    0.26182E-04
    0.11370E+02    0.25839E-04
    0.11427E+02    0.25500E-04
    0.11484E+02    0.25166E-04
    0.11542E+02    0.24835E-04
    0.11600E+02    0.24510E-04
    0.11658E+02    0.24188E-04
    0.11716E+02    0.23871E-04
    0.11775E+02    0.23558E-04
    0.11834E+02    0.23248E-04
    0.11894E+02    0.22943E-04
    0.11953E+02    0.22642E-04
    0.12013E+02    0.22345E-04
    0.12073E+02    0.22051E-04
    0.12134E+02    0.21762E-04
    0.12195E+02    0.21476E-04
    0.12256E+02    0.21194E-04
    0.12317E+02    0.20915E-04
    0.12379E+02    0.20640E-04
    0.12441E+02    0.20369E-04
    0.12503E+02    0.20101E-04
    0.12566E+02    0.19837E-04
    0.12629E+02    0.19576E-04
    0.12692E+02    0.19319E-04
    0.12756E+02    0.19065E-04
    0.12820E+02    0.18814E-04
    0.12884E+02    0.18566E-04
    0.12949E+02    0.18322E-04
    0.13014E+02    0.18081E-04
    0.13079E+02    0.17843E-04
    0.13144E+02    0.17608E-04
    0.13210E+02    0.17376E-04
    0.13277E+02    0.17147E-04
    0.13343E+02    0.16922E-04
    0.13410E+02    0.16699E-04
    0.13477E+02    0.16479E-04
    0.13545E+02    0.16262E-04
    0.13613E+02    0.16047E-04
    0.13681E+02    0.15836E-04
    0.13749E+02    0.15627E-04
    0.13818E+02    0.15421E-04
    0.13888E+02    0.15218E-04
    0.13957E+02    0.15017E-04
    0.14027E+02    0.14819E-04
    0.14097E+02    0.14624E-04
    0.14168E+02    0.14431E-04
    0.14239E+02    0.14241E-04
    0.14311E+02    0.14053E-04
    0.14382E+02    0.13867E-04
    0.14454E+02    0.13684E-04
    0.14527E+02    0.13504E-04
    0.14600E+02    0.13325E-04
    0.14673E+02    0.13149E-04
    0.14746E+02    0.12976E-04
    0.14820E+02    0.12804E-04
    0.14895E+02    0.12635E-04
    0.14969E+02    0.12468E-04
    0.15044E+02    0.12304E-04
    0.15120E+02    0.12141E-04
    0.15195E+02    0.11981E-04
    0.15272E+02    0.11822E-04
    0.15348E+02    0.11666E-04
    0.15425E+02    0.11512E-04
    0.15502E+02    0.11360E-04
    0.15580E+02    0.11209E-04
    0.15658E+02    0.11061E-04
    0.15737E+02    0.10915E-04
    0.15816E+02    0.10771E-04
    0.15895E+02    0.10628E-04
    0.15975E+02    0.10487E-04
    0.16055E+02    0.10349E-04
    0.16135E+02    0.10212E-04
    0.16216E+02    0.10077E-04
    0.16297E+02    0.99431E-05
    0.16379E+02    0.98115E-05
    0.16461E+02    0.96816E-05
    0.16544E+02    0.95533E-05
    0.16626E+02    0.94268E-05
    0.16710E+02    0.93019E-05
    0.16794E+02    0.91787E-05
    0.16878E+02    0.90571E-05
    0.16962E+02    0.89371E-05
    0.17047E+02    0.88186E-05
    0.17133E+02    0.87017E-05
    0.17219E+02    0.85864E-05
    0.17305E+02    0.84725E-05
    0.17392E+02    0.83602E-05
    0.17479E+02    0.82493E-05
    0.17567E+02    0.81399E-05
    0.17655E+02    0.80320E-05
    0.17743E+02    0.79254E-05
    0.17832E+02    0.78202E-05
    0.17921E+02    0.77165E-05
    0.18011E+02    0.76141E-05
    0.18102E+02    0.75130E-05
    0.18192E+02    0.74133E-05
    0.18283E+02    0.73148E-05
    0.18375E+02    0.72177E-05
    0.18467E+02    0.71219E-05
    0.18560E+02    0.70273E-05
    0.18653E+02    0.69340E-05
    0.18746E+02    0.68418E-05
    0.18840E+02    0.67509E-05
    0.18935E+02    0.66612E-05
    0.19030E+02    0.65727E-05
    0.19125E+02    0.64853E-05
    0.19221E+02    0.63992E-05
    0.19317E+02    0.63141E-05
    0.19414E+02    0.62301E-05
    0.19511E+02    0.61473E-05
    0.19609E+02    0.60655E-05
    0.19707E+02    0.59849E-05
    0.19806E+02    0.59053E-05
    0.19906E+02    0.58267E-05
    0.20005E+02    0.57492E-05
    0.20106E+02    0.56727E-05
    0.20206E+02    0.55972E-05
    0.20308E+02    0.55227E-05
    0.20409E+02    0.54492E-05
    0.20512E+02    0.53766E-05
    0.20615E+02    0.53050E-05
    0.20718E+02    0.52344E-05
    0.20822E+02    0.51647E-05
    0.20926E+02    0.50959E-05
    0.21031E+02    0.50280E-05
    0.21136E+02    0.49610E-05
    0.21242E+02    0.48949E-05
    0.21349E+02    0.48297E-05
    0.21456E+02    0.47653E-05
    0.21563E+02    0.47018E-05
    0.21671E+02    0.46392E-05
    0.21780E+02    0.45773E-05
    0.21889E+02    0.45163E-05
    0.21999E+02    0.44561E-05
    0.22109E+02    0.43966E-05
    0.22220E+02    0.43380E-05
    0.22331E+02    0.42801E-05
    0.22443E+02    0.42230E-05
    0.22556E+02    0.41667E-05
    0.22669E+02    0.41111E-05
    0.22783E+02    0.40562E-05
    0.22897E+02    0.40021E-05
    0.23012E+02    0.39487E-05
    0.23127E+02    0.38960E-05
    0.23243E+02    0.38439E-05
    0.23359E+02    0.37926E-05
    0.23476E+02    0.37420E-05
    0.23594E+02    0.36920E-05
    0.23712E+02    0.36427E-05
    0.23831E+02    0.35940E-05
    0.23951E+02    0.35460E-05
    0.24071E+02    0.34986E-05
    0.24191E+02    0.34519E-05
    0.24313E+02    0.34057E-05
    0.24435E+02    0.33602E-05
    0.24557E+02    0.33153E-05
    0.24680E+02    0.32710E-05
    0.24804E+02    0.32272E-05
    0.24928E+02    0.31841E-05
    0.25053E+02    0.31415E-05
    0.25179E+02    0.30995E-05
    0.25305E+02    0.30580E-05
    0.25432E+02    0.30171E-05
    0.25559E+02    0.29767E-05
    0.25687E+02    0.29369E-05
    0.25816E+02    0.28976E-05
    0.25945E+02    0.28588E-05
    0.26076E+02    0.28205E-05
    0.26206E+02    0.27828E-05
    0.26338E+02    0.27455E-05
    0.26470E+02    0.27088E-05
    0.26602E+02    0.26725E-05
    0.26736E+02    0.26367E-05
    0.26870E+02    0.26014E-05
    0.27004E+02    0.25665E-05
    0.27140E+02    0.25322E-05
    0.27276E+02    0.24982E-05
    0.27412E+02    0.24647E-05
    0.27550E+02    0.24317E-05
    0.27688E+02    0.23991E-05
    0.27827E+02    0.23670E-05
    0.27966E+02    0.23352E-05
    0.28106E+02    0.23039E-05
    0.28247E+02    0.22730E-05
    0.28389E+02    0.22425E-05
    0.28531E+02    0.22125E-05
    0.28674E+02    0.21828E-05
    0.28818E+02    0.21535E-05
    0.28962E+02    0.21246E-05
    0.29108E+02    0.20961E-05
    0.29253E+02    0.20680E-05
    0.29400E+02    0.20402E-05
    0.29547E+02    0.20129E-05
    0.29696E+02    0.19858E-05
    0.29844E+02    0.19592E-05
    0.29994E+02    0.19329E-05
    0.30144E+02    0.19069E-05
    0.30295E+02    0.18813E-05
    0.30447E+02    0.18560E-05
    0.30600E+02    0.18311E-05
    0.30753E+02    0.18065E-05
    0.30907E+02    0.17822E-05
    0.31062E+02    0.17583E-05
    0.31218E+02    0.17347E-05
    0.31375E+02    0.17114E-05
    0.31532E+02    0.16884E-05
    0.31690E+02    0.16657E-05
    0.31849E+02    0.16433E-05
    0.32008E+02    0.16212E-05
    0.32169E+02    0.15994E-05
    0.32330E+02    0.15779E-05
    0.32492E+02    0.15567E-05
    0.32655E+02    0.15357E-05
    0.32819E+02    0.15151E-05
    0.32983E+02    0.14947E-05
    0.33148E+02    0.14746E-05
    0.33315E+02    0.14547E-05
    0.33482E+02    0.14352E-05
    0.33649E+02    0.14158E-05
    0.33818E+02    0.13968E-05
    0.33988E+02    0.13780E-05
    0.34158E+02    0.13594E-05
    0.34329E+02    0.13411E-05
    0.34501E+02    0.13231E-05
    0.34674E+02    0.13052E-05
    0.34848E+02    0.12877E-05
    0.35023E+02    0.12703E-05
    0.35198E+02    0.12532E-05
    0.35375E+02    0.12363E-05
    0.35552E+02    0.12197E-05
    0.35730E+02    0.12032E-05
    0.35909E+02    0.11870E-05
    0.36089E+02    0.11710E-05
    0.36270E+02    0.11552E-05
    0.36452E+02    0.11397E-05
    0.36635E+02    0.11243E-05
    0.36818E+02    0.11091E-05
    0.37003E+02    0.10942E-05
    0.37188E+02    0.10794E-05
    0.37375E+02    0.10649E-05
    0.37562E+02    0.10505E-05
    0.37750E+02    0.10363E-05
    0.37940E+02    0.10224E-05
    0.38130E+02    0.10086E-05
    0.38321E+02    0.99495E-06
    0.38513E+02    0.98152E-06
    0.38706E+02    0.96828E-06
    0.38900E+02    0.95521E-06
    0.39095E+02    0.94231E-06
    0.39291E+02    0.92959E-06
    0.39488E+02    0.91704E-06
    0.39686E+02    0.90466E-06
    0.39885E+02    0.89244E-06
    0.40085E+02    0.88039E-06
    0.40286E+02    0.86849E-06
    0.40488E+02    0.85676E-06
    0.40691E+02    0.84519E-06
    0.40895E+02    0.83377E-06
    0.41100E+02    0.82250E-06
    0.41306E+02    0.81139E-06
    0.41513E+02    0.80042E-06
    0.41721E+02    0.78960E-06
    0.41930E+02    0.77893E-06
    0.42140E+02    0.76839E-06
    0.42351E+02    0.75801E-06
    0.42563E+02    0.74776E-06
    0.42777E+02    0.73764E-06
    0.42991E+02    0.72767E-06
    0.43207E+02    0.71782E-06
    0.43423E+02    0.70811E-06
    0.43641E+02    0.69853E-06
    0.43860E+02    0.68908E-06
    0.44080E+02    0.67976E-06
    0.44301E+02    0.67056E-06
    0.44523E+02    0.66148E-06
    0.44746E+02    0.65253E-06
    0.44970E+02    0.64370E-06
    0.45195E+02    0.63498E-06
    0.45422E+02    0.62638E-06
    0.45650E+02    0.61790E-06
    0.45878E+02    0.60954E-06
    0.46108E+02    0.60128E-06
    0.46340E+02    0.59314E-06
    0.46572E+02    0.58510E-06
    0.46805E+02    0.57717E-06
    0.47040E+02    0.56935E-06
    0.47276E+02    0.56164E-06
    0.47513E+02    0.55403E-06
    0.47751E+02    0.54652E-06
    0.47990E+02    0.53911E-06
    0.48231E+02    0.53181E-06
    0.48473E+02    0.52460E-06
    0.48715E+02    0.51748E-06
    0.48960E+02    0.51047E-06
    0.49205E+02    0.50354E-06
    0.49452E+02    0.49671E-06
    0.49700E+02    0.48998E-06
    0.49949E+02    0.48333E-06
    0.50199E+02    0.47677E-06
    0.50451E+02    0.47031E-06
    0.50704E+02    0.46392E-06
    0.50958E+02    0.45763E-06
    0.51213E+02    0.45142E-06
    0.51470E+02    0.44529E-06
    0.51728E+02    0.43925E-06
    0.51987E+02    0.43328E-06
    0.52248E+02    0.42740E-06
    0.52510E+02    0.42160E-06
    0.52773E+02    0.41587E-06
    0.53037E+02    0.41023E-06
    0.53303E+02    0.40465E-06
    0.53570E+02    0.39916E-06
    0.53839E+02    0.39373E-06
    0.54109E+02    0.38839E-06
    0.54380E+02    0.38311E-06
    0.54653E+02    0.37790E-06
    0.54927E+02    0.37277E-06
    0.55202E+02    0.36770E-06
    0.55479E+02    0.36270E-06
    0.55757E+02    0.35777E-06
    0.56036E+02    0.35291E-06
    0.56317E+02    0.34811E-06
    0.56599E+02    0.34338E-06
    0.56883E+02    0.33871E-06
    0.57168E+02    0.33410E-06
    0.57455E+02    0.32956E-06
    0.57743E+02    0.32507E-06
    0.58032E+02    0.32065E-06
    0.58323E+02    0.31629E-06
    0.58615E+02    0.31198E-06
    0.58909E+02    0.30774E-06
    0.59204E+02    0.30355E-06
    0.59501E+02    0.29942E-06
    0.59799E+02    0.29534E-06
    0.60099E+02    0.29132E-06
    0.60400E+02    0.28736E-06
    0.60703E+02    0.28344E-06
    0.61008E+02    0.27958E-06
    0.61313E+02    0.27578E-06
    0.61621E+02    0.27202E-06
    0.61929E+02    0.26832E-06
    0.62240E+02    0.26466E-06
    0.62552E+02    0.26105E-06
    0.62865E+02    0.25750E-06
    0.63181E+02    0.25399E-06
    0.63497E+02    0.25053E-06
    0.63816E+02    0.24711E-06
    0.64135E+02    0.24374E-06
    0.64457E+02    0.24042E-06
    0.64780E+02    0.23714E-06
    0.65105E+02    0.23391E-06
    0.65431E+02    0.23072E-06
    0.65759E+02    0.22757E-06
    0.66089E+02    0.22447E-06
    0.66420E+02    0.22141E-06
    0.66753E+02    0.21839E-06
    0.67087E+02    0.21541E-06
    0.67424E+02    0.21247E-06
    0.67762E+02    0.20957E-06
    0.68101E+02    0.20671E-06
    0.68443E+02    0.20389E-06
    0.68786E+02    0.20111E-06
    0.69131E+02    0.19836E-06
    0.69477E+02    0.19565E-06
    0.69825E+02    0.19298E-06
    0.70175E+02    0.19035E-06
    0.70527E+02    0.18775E-06
    0.70881E+02    0.18518E-06
    0.71236E+02    0.18265E-06
    0.71593E+02    0.18016E-06
    0.71952E+02    0.17770E-06
    0.72313E+02    0.17527E-06
    0.72675E+02    0.17287E-06
    0.73039E+02    0.17051E-06
    0.73405E+02    0.16818E-06
    0.73773E+02    0.16588E-06
    0.74143E+02    0.16361E-06
    0.74515E+02    0.16138E-06
    0.74888E+02    0.15917E-06
    0.75264E+02    0.15699E-06
    0.75641E+02    0.15485E-06
    0.76020E+02    0.15273E-06
    0.76401E+02    0.15064E-06
    0.76784E+02    0.14858E-06
    0.77169E+02    0.14655E-06
    0.77556E+02    0.14454E-06
    0.77945E+02    0.14256E-06
    0.78335E+02    0.14061E-06
    0.78728E+02    0.13869E-06
    0.79122E+02    0.13679E-06
    0.79519E+02    0.13492E-06
    0.79918E+02    0.13307E-06
    0.80318E+02    0.13125E-06
    0.80721E+02    0.12945E-06
    0.81125E+02    0.12768E-06
    0.81532E+02    0.12593E-06
    0.81941E+02    0.12420E-06
    0.82351E+02    0.12250E-06
    0.82764E+02    0.12082E-06
    0.83179E+02    0.11917E-06
    0.83596E+02    0.11754E-06
    0.84015E+02    0.11593E-06
    0.84436E+02    0.11434E-06
    0.84860E+02    0.11277E-06
    0.85285E+02    0.11122E-06
    0.85712E+02    0.10970E-06
    0.86142E+02    0.10819E-06
    0.86574E+02    0.10671E-06
    0.87008E+02    0.10525E-06
    0.87444E+02    0.10380E-06
    0.87882E+02    0.10238E-06
    0.88323E+02    0.10097E-06
    0.88765E+02    0.99589E-07
    0.89210E+02    0.98223E-07
    0.89658E+02    0.96875E-07
    0.90107E+02    0.95545E-07
    0.90559E+02    0.94233E-07
    0.91012E+02    0.92940E-07
    0.91469E+02    0.91664E-07
    0.91927E+02    0.90405E-07
    0.92388E+02    0.89164E-07
    0.92851E+02    0.87939E-07
    0.93316E+02    0.86731E-07
    0.93784E+02    0.85540E-07
    0.94254E+02    0.84365E-07
    0.94727E+02    0.83205E-07
    0.95202E+02    0.82062E-07
    0.95679E+02    0.80935E-07
    0.96158E+02    0.79822E-07
    0.96640E+02    0.78725E-07
    0.97125E+02    0.77642E-07
    0.97612E+02    0.76575E-07
    0.98101E+02    0.75522E-07
    0.98593E+02    0.74484E-07
    0.99087E+02    0.73459E-07
    0.99584E+02    0.72449E-07
    0.10008E+03    0.71452E-07
    0.10058E+03    0.70469E-07
    0.10109E+03    0.69499E-07
    0.10160E+03    0.68543E-07
    0.10210E+03    0.67600E-07
    0.10262E+03    0.66669E-07
    0.10313E+03    0.65751E-07
    0.10365E+03    0.64846E-07
    0.10417E+03    0.63953E-07
    0.10469E+03    0.63073E-07
    0.10521E+03    0.62204E-07
    0.10574E+03    0.61347E-07
    0.10627E+03    0.60502E-07
    0.10680E+03    0.59668E-07
    0.10734E+03    0.58846E-07
    0.10788E+03    0.58035E-07
    0.10842E+03    0.57236E-07
    0.10896E+03    0.56447E-07
    0.10951E+03    0.55669E-07
    0.11006E+03    0.54901E-07
    0.11061E+03    0.54144E-07
    0.11116E+03    0.53397E-07
    0.11172E+03    0.52661E-07
    0.11228E+03    0.51935E-07
    0.11284E+03    0.51218E-07
    0.11341E+03    0.50512E-07
    0.11398E+03    0.49814E-07
    0.11455E+03    0.49127E-07
    0.11512E+03    0.48449E-07
    0.11570E+03    0.47780E-07
    0.11628E+03    0.47121E-07
    0.11686E+03    0.46470E-07
    0.11745E+03    0.45828E-07
    0.11804E+03    0.45195E-07
    0.11863E+03    0.44571E-07
    0.11922E+03    0.43955E-07
    0.11982E+03    0.43348E-07
    0.12042E+03    0.42749E-07
    0.12102E+03    0.42159E-07
    0.12163E+03    0.41576E-07
    0.12224E+03    0.41001E-07
    0.12285E+03    0.40434E-07
    0.12347E+03    0.39875E-07
    0.12409E+03    0.39324E-07
    0.12471E+03    0.38780E-07
    0.12534E+03    0.38244E-07
    0.12596E+03    0.37715E-07
    0.12660E+03    0.37193E-07
    0.12723E+03    0.36678E-07
    0.12787E+03    0.36171E-07
    0.12851E+03    0.35670E-07
    0.12915E+03    0.35176E-07
